text,language
answer diye jaben .  somoy kontho ,anglo-bangla
 ei abal k ans deyar ki ache ami bujhi na ,anglo-bangla
kotu lok ke muslim kora cha r allahar rohomota hoyacha..,anglo-bangla
zakir ar dvd gula valo kora dakhan..,anglo-bangla
 ami na hoy mene nilam je khobor gulo mitha kintu vidio gulo ? vai aponader koto koti taka dice mayanmar ,anglo-bangla
 Video tay ja ja dekhlam oi goli o ki mittha?ai jonno e boli kokorer lej r toder lej sara jibon tanlay o soja hoibo na sala admin ar baccha. ,anglo-bangla
 ae khankir bacca ra tora ae gului dite parbe ar e toder jonmo to manuse dei nay kukure dice tai ae kota koite parli j besir bag e mitta ,anglo-bangla
 video o ki mitha na tora jaroj sontan.kulangger ar bassa jodi paros nirjatito manuser pase dara ta na hole mitha news dis na ,anglo-bangla
 Mojar bepar holo eisomosto news kno khoborer kagoj ba tv news e asena ,anglo-bangla
 Mader choder bacha shotti kotha bol je koto khaisos er toi to mone hoi eakada hala ,anglo-bangla
 amin .  allah tumi amader gopon prokasso sob guna koma kore dao. ,anglo-bangla
 টিভি te je dekhlam gan powder deye bare ghor purtese oguli o ke mitthe oi vonddo protarok ,anglo-bangla
 akane shudu prushder e kotha bola .  . hoyese .  . 1k mohila r o 1k mohila k dekte jawa ke same suwab .  . pabe ,anglo-bangla
 Somoyer Konthosor tor jonno gift ki janis Ak dram buddhist urine Kha sala busted er bacca media ,anglo-bangla
 sob to r mittha hote pare na.jodi mitthai hoy to rohinga musolman Bangladesh semante keno.er ans dao. r koto vai akhono sotto ta prokas koro.please ,anglo-bangla
 admin apnar kotha ta ja sotto tar o to kono prove asa.tahola apni ki vaba jor golai bolan ja agulo maximum vuya... ,anglo-bangla
 Vai.metha.bojlam tomar indiar hate ta to soto.moslmanar bepod ar somoy odar na kora soto metaha jaci korco.sala abal midea ,anglo-bangla
 Sotti kina jani na but oner kota je utse so amin. ,anglo-bangla
Ooo eta monehoy shomoy ar,anglo-bangla
 amra jani kintu ontoto 1 video dekhben jekhane ata nirmomvabe muslimder hotta korece myanmar er lokjon jete dekhle jekono manusher atta kepe jabe ,anglo-bangla
 tor ma re je Paki ra chudselo oi dou mittha  .  magi baccha ,anglo-bangla
Ai ektu aagy ami toder post a comment korci tumra j zakir naiok re neya post korcho ,anglo-bangla
 Ata amliger media . somoer konthossor . atar ami akta new nam dilam osomoer konthossor . beta batpari korar r jayga paish na.al zazira . BBC news ki tahole mittha kotha bolte se? ,anglo-bangla
 Ei salai buddoder dalal. Oi sala tui Bangladesh theke mianmare he. ,anglo-bangla
 kuttar vassa tui je shotto kotha boltesos tar ki proman ase madarshuut admin ,anglo-bangla
 A jonnoi toderke malauner baccha bola hoy #সময়েরকণঠসর.... ,anglo-bangla
 tora ki manush naki janowar?,anglo-bangla
 Manobota ekhn gumiye gece .  thik ei jaigay jodi onno jati hoto tokhn sobar manobota jege uthto.ekn muslim to .  jno manush na. ,anglo-bangla
 Chi r koto niche namben ay sob ottachar k o bolbonen mittah ,anglo-bangla
 Sobai valo comment korsa..addminer nojere porle hoito manuser bascha hole sotti khota post korbe ,anglo-bangla
 Ki somssa vai kotha golo sotty ki na mitha ,anglo-bangla
 Vai sobai fb te onek boro boro kotha bole gale daye but lav ki.jara mayn mare ner jateto hosse tader jonno to kisu korte parse na aro ulta amader deshe jara kono mote jebon nea ashse tader jonno kisu kora jasse na.so amara ekhon manobotar kon porjai ase eta hoyto amra nejay rai jane na. ,anglo-bangla
 Allha tumi ar bechar koro ,anglo-bangla
j bap ar hoye mittha kotha boltasa ,anglo-bangla
 you tuve ki mittha naki apni pagol naki??? ,anglo-bangla
 vlobasai ki vabe proman korbo ,anglo-bangla
 Right amio mone kori facebook a 80% news rong ,anglo-bangla
 Hasani.? So kom vag ta to r publish korennai? Dandy pare? ,anglo-bangla
 Abe hala tui ki boddo naki ,anglo-bangla
 best ta dekhar opekkhay achi........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................ ,anglo-bangla
 sob sriti ki shudu seleder e thke nki meyedr o to thke taina...ei eki kotha gulu meyedr belay o to khat te pare.. ,anglo-bangla
 ki bolbo bojteci na.meye der o sov mone pore.meye ra sov vole jay na . meye ra siit asle ager sriti nie vabe & kosto pay ,anglo-bangla
 vaia oporader kotha jokhon bolcen . tobe bolbo tar jonno apnarai dai . karon konna pokkher baba ar vaier vumikatao to apnarai palon koren . .sekhane amader caoa paoar ki mullo deoa hoy . ?oporad bujen . k se oporadi ta bujen ki? ,anglo-bangla
 amar jonno biyer postab ascilo...celeke sorkari chakri dite hobe abbuu k..hahha ,anglo-bangla
 Cakri jibi na khuje bolte pare kopale jekhane likha ase sekhane hobe ...kintu bole cakrijibi sara mea bie dibona...atato oporad ,anglo-bangla
 vay vidio gulo vul hote pare na but kicuta sotti ami neje dekci ,anglo-bangla
 oh tai? tahole to patro dero kon meyer babar koto tk ache property dekhe biye krao off korun dekhbn shb thik hoye gieche apnader demand gurotto ache lav jekane pabn sekane jabn r meyra ki dosh krlo bolun ,anglo-bangla
 Ai jonnoi to amader moto baker der kaw biye kore na ,anglo-bangla
 ai taa kono katha hoilo........ ,anglo-bangla
Je ai joke ta likhse se ki tar may k jar tar haat e tuley dibey  ,anglo-bangla
 2 tader dalal na ki ,anglo-bangla
 Tore gali dewar vasha nei ,anglo-bangla
 sala tui kukur thake kharp ,anglo-bangla
 Ai kotha tar moto sotti ar kisu hote e pare na.... I agree ,anglo-bangla
 ami sob gulo porte prina 3 ta parter por r ase na ki korbo bolbn plz kaw ,anglo-bangla
 sala tor kache tor maw mitha mone hobe ,anglo-bangla
 r re vai tararari lekhen ,anglo-bangla
 Story ta amar sathe akdom mile gece....but avi to mara gece r ami na moreo tar teke besi koste bas korci.... ,anglo-bangla
 asola ki bolbo ata mona sotti buddis ,anglo-bangla
Apni ki ei sonkranto kono SMS receive korechen onugroho kore ta janan.,anglo-bangla
 Tui akta bejonma tor jonmer thik nai ,anglo-bangla
 ture ki guthom boddo bolce .  . ai gulo false..sala nastik ,anglo-bangla
 oi kuttar bassa tui age valo kore dekhish ,anglo-bangla
 tor ma k chudi khanki r pola. tora ami marbo ,anglo-bangla
 Somoyer konthosor akta baje paper ,anglo-bangla
 Toe akta r g kar ,anglo-bangla
 somoy er konto baje newspaper ,anglo-bangla
 Malo midea ar ki bolbe ,anglo-bangla
 keno ki oprad korechen tara? ,anglo-bangla
 shala dalal tui......................tor jonmer thik nai.sobai ja dekhe tui tar ulta.tor moto  dalal rai aj desher 12 tay basase................ ,anglo-bangla
 bt amn o onk asa jara kono chakay khai ni bt tao kno airokom lyf niya khaltasa ,anglo-bangla
 Thanks vaia ay post ta korar jonno ,anglo-bangla
 Amr der sch ey 16000 tk nitase ,anglo-bangla
 Mod gola je sumoy bangladesh a doke ae somoy b g b koy celo... ,anglo-bangla
 khub valo laglo. lakok ar sata ke ami kotha bolta pari? 01923948314 ,anglo-bangla
 Enake malikana theke e bad deya usit. Ekta team er owner hoye khub besi e lafalafi kortace. Onno kono team er owner der eto falafali korte dekci na. R enake media cornodhar cornodha bole mathay tulce. Jotto sob. ,anglo-bangla
 wf baba joto sob kahini ,anglo-bangla
 sob somoy j luck fever kore na ta unar buja uchit. r jey team niche ta to mashAllah. porer bar valo player niben. captin er dos dia lav nai ,anglo-bangla
 Ore dekley mone hy bandorni ,anglo-bangla
 right   jara valo base tara pai na    ,anglo-bangla
 Tumi dik e bole so ,anglo-bangla
 Tomar dara hobe na . you r bad girl ,anglo-bangla
 Tar jonnoi bhalo basai believe AR nei amr ,anglo-bangla
 akdom....ata jara koreche tarrai sudu er sottiker feel ta onuvob koreche.......... ,anglo-bangla
 Hasi ta ki koste naki anandor konta?. ,anglo-bangla
 PM er instuction er por mone hoi shoja hoitese? ,anglo-bangla
 arokom manusher theke dure gele first time aktu kosto hobe but sei kosto mene niye dure theke onek valo thaka jay Its proved ,anglo-bangla
 etai korte hobe ta na hole kuttader sorano jabe na... ,anglo-bangla
 bayman der rag vage na ,anglo-bangla
 Manuser jonmoi holo opatre valobasa daner jonno tai amra 99% na vebei valobasi ,anglo-bangla
 valobasa ta ki sotti e ato vebe chinte hoy?? ,anglo-bangla
 arokom valo manus er dekha paoa ajkal sotti onek kothin ,anglo-bangla
 Kira tor abar ki holo? ,anglo-bangla
karon amar kache amar boro vi hero ,anglo-bangla
Apni onugroho kore kon area te dekhechen ei bishoyti ta janan.,anglo-bangla
 amar ta bolbo. bt age aponar ta bolen pore amar ta... ,anglo-bangla
 tor babar ni Bangladesh... Chittagong alada kore nei..tarpor jayga dish ,anglo-bangla
 Apnara ki sobai bangladeshi ??? na dhormo deshi?? ,anglo-bangla
 Etao sotyo jodi barma bodyo biddesi hoy tobe amader ekhankar bouddhoder barmar sathe exchange kore muslum der ashroy deya uchit ,anglo-bangla
 oka goli kora mara hok. ,anglo-bangla
 maar suar er baccha der muslim jaat tai holo bejaat ,anglo-bangla
 ture paile re ki ? ,anglo-bangla
 suorerbassa toke ektu samne petam tahole dekhti toke kivabe trump bny ,anglo-bangla
 alla tumi take hedayet din ,anglo-bangla
 aj amader upor jihad foroz ,anglo-bangla
 Pagol kinto pagol k chine ,anglo-bangla
 Asen amro eder moto eder kosto diye hotta kori ,anglo-bangla
 Ore Ami 2 tokra koira kutta re demo ,anglo-bangla
 Bag chor ke aponara shobayi mile marte chachen kintu ei budhiman chorke aponara chor bolte raji na Ta jayi hok ekhon er jonno apnader punishment ta ki hobe??? ,anglo-bangla
 yes yes yes akta cele onk meyer sate prem kore... jotto sob  ai j sobaik ak mone kora thik naa ,anglo-bangla
 ata kon jayga bola da ara ami444 dhara jalar vat dibo ,anglo-bangla
 plz ektu boluun ki hocche ,anglo-bangla
 Allah tmi ar bichar koiro... ,anglo-bangla
 Ki vai kono kak nai ,anglo-bangla
 amader ki kora uchit? amra kader marbo ,anglo-bangla
 Ki r boli ato jalasna Allah r gojob porbe . ,anglo-bangla
 ara ey facebook ta aga stop kor na ra baba modi je ey bar facebook ta stop koro sir je ,anglo-bangla
 Vae amar escha corse tar niche ni ,anglo-bangla
 vaia sir r age 7 hy ki vabe? ,anglo-bangla
 wow .  .  .  . but abegta besi hoye gelo naaa ,anglo-bangla
 Ami soto ekta job kori .  ami amr ma baba k kub luv kori .  ami kkno amr parent er sathe emn korte parbo na. kub karap lagse text ti pore. Seletir ma kotay ase akn? ami tar da ekto nite cae. ja salary pae asa kori amr family soho take nia valo takbo Insha Allah...Dukini Ma tike kuje pele phne diben. 01750987976 ,anglo-bangla
 Akta purus k kharap korar jonno akta nari jothesto....se ghore hok ba Baird.... ,anglo-bangla
 Shahbagi ra shalar put tora kothay akhon? Kichu din age b bariay Hindu der mondir e hamla koray tora protibad korchili but akhon kano tora chup kore acish? Myanmar embassy te gherao kor. Tora to shubidhabadi. Dhik toder ,anglo-bangla
 like din amader page e ,anglo-bangla
 Agulo jodi tor sontan as khayi ta hop aaa ,anglo-bangla
 Manus k valobastei hoi na ,anglo-bangla
 Ami to pari na vai ,anglo-bangla
 R sei manus tar kach theke nijeke soriye fela tai better.....Ete at leaste nijheke karo kache cho2 hote hoy na.... ,anglo-bangla
 Aimeo korbo kinto ke vaba.... ,anglo-bangla
 Tahole bol tora jakhan Bangladesh theke tarabi takhon orai ba toder thakte debe keno ? ,anglo-bangla
 kivabe korte hobe and kothay korte hobe???? ,anglo-bangla
 Rohinnga ra jodi shate koyra kicu yaba bori niya ayto tahole mone hoy eideshe jayga payto.jotou hok ei deshe ekn yaba borir onk demand ,anglo-bangla
 Musolmanar upor ato bala mosibot kano? are sob jati valo thaky kano?taholy dosh kar.a uttor sobai janyna.ahlla sob janan. ,anglo-bangla
 ajker news ar jonno thanks ,anglo-bangla
 r kaler kontho page a bole ata naki sob bua ,anglo-bangla
 rohingga eatim akta chotto baccha amk din ami lalon korbo. ,anglo-bangla
 Kemn Muslim country amra amader paser deshe mayanmar e ei vabe Muslim gono hotta colce. Emn nissongso vabe kono manus onno manus ke ki vabe hotta korte pare. 1bosorer baccha porjonto rehay pay na.. Sei turkey president ase oi sob manus der pase daralo ar amra amader dasher mayanmar border check aro kothin kore deaci jate kono Muslim sei norok theke ber hoea aste na pare....? Ar Bangladesh e Hindu der upor ekto kisu 1920 hole India emn thread kore amader govt chupam ,anglo-bangla
 Ei ***** thog jaati koekdin por por e bangali der shathe ei kaj ta kore Ielts clas krte gie janclm .  .  . ekhn abr nomuna dekhlam ,anglo-bangla
 kortipokhoke besi tk ghus dile vlo kre krto mne hoi tk pai ni ti vul krche ,anglo-bangla
 hahahhahaahah eai bar ki hobe ekbar chinta koren ,anglo-bangla
 Chup kore thakle shobai durbol mone kore. ,anglo-bangla
 hahahhahaahah eai bar ki hobe ekbar chinta koren ............. ,anglo-bangla
 tahole ja deklam ta ki ,anglo-bangla
 banhladese probes korle ki hobe...amara ki nirzatito muslim der pase darate pari na ,anglo-bangla
 oi j post dico sei bolo k basi bipode ace r jodi reply na koro taile kintu matha fatai felbo .  .  .  .  ,anglo-bangla
 mata kibabe fataben take ki apnar samne paben??? ,anglo-bangla
 asole ki bolbo bujhte parci na 4 jonei bipode ace tobe amar mone hoy 4 no tai beshi bipode ace ,anglo-bangla
 asole ki bolbo bujhte parci na 4 jon e bipode ace tobe 4 no tai bipode beshi amar mone hoy. ,anglo-bangla
 Sob teke ami e beshi bipode pore gelam coz confuse a pore gelam kare selete korbo..P ,anglo-bangla
 Ekjon o nai cause hat tula sobai sobai k sabdhan kora diccha ,anglo-bangla
 Aiii khane sobai bipode ace ,anglo-bangla
 Amra kno blbo? Apni e blen to k beshi bipode ase? Dekhi blte paren kina... ,anglo-bangla
 chin bujli kintu bangladesh bujlo.varot a trian dughotonay sorkar dukkho prokas korlo kinntu ato gulo muslim k martrce sorkar akbaro kcu bollo na. ,anglo-bangla
 jar moddhe manobota ase...se kokhono ai jognno kaj k somorthon korbe na...se jodi musolman na o hoy....ai ta k j somorthon korbe ami mone kori se janour er thake o kharap... ,anglo-bangla
 Amar to mone hoyna chin simanto khole deache ,anglo-bangla
 Allah tumi tather ke rokha a coro amin ,anglo-bangla
 2 no ta besi bipod a.....sobai jokhon bipod e porbe tokhon oi 2 no ta kake rekhe kake bachabe .  .  .  .  bexhara moha bipod a ,anglo-bangla
 Amar to mone hoy .  je post korce  .  se akhon moha bipode ace .  .  .  .  .  .  .  ,anglo-bangla
 Jara nijer upor bissas rakhbe na tara kokhono boro hote ba upore utte parbe na..Tai nijer upor bissas rakhte hobe onner upor noy. ,anglo-bangla
 Right kotha bolcen karo opor bissas kora mane thoka khaoya ,anglo-bangla
 tnx .  .  . onak din por ektu valo laglo . nijar opor onak ta bissas korta parlam aj .  .  . aita kuno din silo na  .  .  . tnx ,anglo-bangla
 besas sob somoy neger opor raka borkor ,anglo-bangla
face korte hoi jokhon bissas ta,anglo-bangla
 asob baje katha bole manuske bivranto kore ki lave ,anglo-bangla
 Khubb valo korche ekta boring marka serial ,anglo-bangla
 Khob valo hoyce chalen golo bondho korle r o valo hoy ,anglo-bangla
 vaia..story ta sesh korle beshi nice hoto... obossho ager story mane oi baloker vai er story ta sesh koresen bt main ta na.. ,anglo-bangla
 Sii..amader desher lok ra koto fokinni ,anglo-bangla
 re meyera to jonmo tekey a rokome muke ekta r ontore r ekta atei oder niti ,anglo-bangla
 Kisu manush er mrittu kno Jani mene nea khub e koster.DITY apu o sei rokom er ekjon manush.oni to kono attio noy amar . but attar attiyo hoyto silen . asen . thakben ajibon.take kno vulte kosto hoy?? Ekhono jeno jibonto . allah onake jannat nosib karun . amin. ,anglo-bangla
 Ami allah r upor vhorosa kore wait korchi..... ,anglo-bangla
 ta hole dakhe right hoy ke na? ,anglo-bangla
 Tarana madam k chai. Jader name durniti ovijug ase tader k jeno kono pod na deya hoy. ,anglo-bangla
Re registration er jonno ja lagchhe,anglo-bangla
 ata ki islam ar kotha????? ,anglo-bangla
 But seta hoi na sobsamay ,anglo-bangla
 Jodi boltan foltir nam ki tahola valo hoto ,anglo-bangla
 to ki korbo bolun to ,anglo-bangla
 Ami ay vol tar sikar hoyce . akhon ami syko ,anglo-bangla
 jonogoner taka. taxer takar beton koto je moja ,anglo-bangla
 Mustafiz bhai onek din por ekta pad dilo .  ah ki bhal laglo ,anglo-bangla
 Sala khali muslim der choto korbi tora manus na soytan ,anglo-bangla
 Myanmar er dike akta missile fit kore rakhlai to hoy Myanmar tahole aktu holeo Bhoy pabe . ,anglo-bangla
 ata to manuser kaj .  manus sara agolo kew korte pare na? ,anglo-bangla
 apni to tar id ta janen onno id diye message koren ,anglo-bangla
 meyera ki arkm hoy nki.. ,anglo-bangla
 ish mobailta na hartho tahole valo hoto. ,anglo-bangla
 buniyata aj kno amon holo??? ,anglo-bangla
 eta kora akdom thik hoini ,anglo-bangla
 Allah oder k valo rakhok ,anglo-bangla
Amak ekta diye dao na vai ,anglo-bangla
 Allah jeno a bacchader valo rake ,anglo-bangla
 valo r na hole cholbe ,anglo-bangla
 writer kke paile ki je kortam.golper amn mojer jaygay ese stop dey.det.vallage na.kochu. ,anglo-bangla
 Barisal a Amon tai savabik ,anglo-bangla
Apatoto re registration korte kono taka lagbe na.,anglo-bangla
 Dhoner jor ache to khub ,anglo-bangla
 Kotha ta thik bolco kotha ya ,anglo-bangla
 Mashallah.alhamdulillah.oder ma baba khuv vaggoban. ,anglo-bangla
 Masalla ora tin jon valo thakuck shusto thakuck ,anglo-bangla
 Allah tader shob shomoy jeno valo rakhey ,anglo-bangla
 real ta blbn....mon rakhr jnne bln kno??.... eita thik na....kmn ,anglo-bangla
 Aponara to chele ar cheleder avabe dulalei meye team nam lekhan ,anglo-bangla
 kotha ta tik na but mahofuj raj vai akhon amarder doler hole gelo hotat kore karon na ki vab te hobe to ,anglo-bangla
 r8 vi ay jonno to boy ra bese ছ্যকা খাই ,anglo-bangla
Apnar NID er photocopy .  chobi ar sim ti niye Amader main robi shebate chole ashun.,anglo-bangla
